"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006811","BP","GO:0006811","ion transport","41/752","188/5590",0.000923955222054618,0.0412186690727699,0.0375525660425707,"LOC18055230/LOC18055318/LOC18054614/LOC18051816/LOC18053579/LOC18051024/LOC18052033/LOC18053567/LOC18052351/LOC18053527/LOC18051154/LOC18047346/LOC18049857/LOC18049138/LOC18049353/LOC18048819/LOC18049307/LOC18045480/LOC18044751/LOC18045233/LOC18043527/LOC18044564/LOC18043241/LOC18043244/LOC18040295/LOC18041920/LOC18040867/LOC18040324/LOC18041578/LOC18039573/LOC18038907/LOC18038820/LOC18039010/LOC18035651/LOC18033254/LOC18032157/LOC18033108/LOC18032121/LOC18035739/LOC18035533/LOC18035676",41
"GO:0005576","CC","GO:0005576","extracellular region","91/1004","349/7428",1.08978568902084e-10,1.40582353883688e-08,1.27332854190856e-08,"LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052125/LOC18050546/LOC18050900/LOC18052860/LOC18052861/LOC18052688/LOC18051434/LOC18051742/LOC18051422/LOC18051429/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048123/LOC18048703/LOC18048704/LOC18049945/LOC18049414/LOC18047440/LOC18046953/LOC18044285/LOC18045354/LOC18043746/LOC18043997/LOC18043426/LOC18045001/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041518/LOC18040741/LOC18041628/LOC18041852/LOC18040135/LOC18041502/LOC18042520/LOC18042554/LOC18042440/LOC18040789/LOC18040111/LOC18038946/LOC18039542/LOC18039489/LOC18037896/LOC18038435/LOC18039251/LOC18038673/LOC18039760/LOC18039379/LOC18036428/LOC18036678/LOC18037502/LOC18036699/LOC18037093/LOC18036303/LOC18036066/LOC18037725/LOC18036114/LOC18037571/LOC18035691/LOC18033982/LOC18033848/LOC18035011/LOC18034941/LOC18035112/LOC18035249/LOC18034930/LOC18034411/LOC18034509/LOC18032865/LOC18031740/LOC18052997/LOC18051433/LOC18050142/LOC18048043/LOC18041898/LOC18038093/LOC18033404",91
"GO:0005618","CC","GO:0005618","cell wall","49/1004","168/7428",6.33239805991279e-08,2.7229311657625e-06,2.46630240228182e-06,"LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052688/LOC18051434/LOC18051742/LOC18051422/LOC18051429/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18049414/LOC18046953/LOC18044285/LOC18043746/LOC18043997/LOC18045001/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040741/LOC18041628/LOC18042520/LOC18038946/LOC18038374/LOC18038276/LOC18039251/LOC18037502/LOC18036699/LOC18036303/LOC18036066/LOC18035691/LOC18034411/LOC18051079/LOC18051433/LOC18050142/LOC18048043",49
"GO:0030312","CC","GO:0030312","external encapsulating structure","49/1004","168/7428",6.33239805991279e-08,2.7229311657625e-06,2.46630240228182e-06,"LOC18055588/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052688/LOC18051434/LOC18051742/LOC18051422/LOC18051429/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18049414/LOC18046953/LOC18044285/LOC18043746/LOC18043997/LOC18045001/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041545/LOC18041518/LOC18040741/LOC18041628/LOC18042520/LOC18038946/LOC18038374/LOC18038276/LOC18039251/LOC18037502/LOC18036699/LOC18036303/LOC18036066/LOC18035691/LOC18034411/LOC18051079/LOC18051433/LOC18050142/LOC18048043",49
"GO:0048046","CC","GO:0048046","apoplast","31/1004","114/7428",7.47989526793943e-05,0.00241226622391047,0.00218491677563494,"LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052125/LOC18050546/LOC18049414/LOC18046953/LOC18045354/LOC18043746/LOC18043997/LOC18045001/LOC18041518/LOC18040789/LOC18039542/LOC18039489/LOC18037896/LOC18039251/LOC18036428/LOC18037502/LOC18037093/LOC18036303/LOC18035691/LOC18034941/LOC18034930/LOC18034509/LOC18032865/LOC18050142/LOC18041898",31
"GO:0043531","MF","GO:0043531","ADP binding","54/1414","145/9150",9.03742951346237e-11,3.20828747727914e-08,2.97759519759339e-08,"LOC18053847/LOC18054372/LOC18055499/LOC18053631/LOC18053060/LOC18053061/LOC18052518/LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047765/LOC18048772/LOC18046675/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18046949/LOC18049690/LOC18048214/LOC18048213/LOC18046495/LOC18048295/LOC18045756/LOC18044594/LOC18045399/LOC18042952/LOC18040602/LOC18041183/LOC18040758/LOC18040756/LOC18040212/LOC18042605/LOC18042949/LOC18042950/LOC18041456/LOC18042654/LOC18042863/LOC18042657/LOC18039659/LOC18036364/LOC18036712/LOC18036229/LOC18036200/LOC18036888/LOC18037639/LOC18031766/LOC18031765/LOC18049033",54
"GO:0003953","MF","GO:0003953","NAD+ nucleosidase activity","14/1414","22/9150",3.91408075318436e-07,3.00407869560519e-05,2.78807007182928e-05,"LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18048213/LOC18049033",14
"GO:0050135","MF","GO:0050135","NAD(P)+ nucleosidase activity","14/1414","22/9150",3.91408075318436e-07,3.00407869560519e-05,2.78807007182928e-05,"LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18048213/LOC18049033",14
"GO:0061809","MF","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating","14/1414","22/9150",3.91408075318436e-07,3.00407869560519e-05,2.78807007182928e-05,"LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18048213/LOC18049033",14
"GO:0046906","MF","GO:0046906","tetrapyrrole binding","80/1414","303/9150",4.23109675437351e-07,3.00407869560519e-05,2.78807007182928e-05,"LOC18055116/LOC18055368/LOC18054620/LOC18052500/LOC18052501/LOC18052503/LOC18053375/LOC18053376/LOC18052870/LOC18053261/LOC18050706/LOC18048646/LOC18047714/LOC18048256/LOC18048579/LOC18048151/LOC18048154/LOC18049866/LOC18049870/LOC18049875/LOC18046042/LOC18046843/LOC18045476/LOC18044075/LOC18045385/LOC18045387/LOC18044431/LOC18044432/LOC18044644/LOC18045507/LOC18044582/LOC18044579/LOC18045695/LOC18043188/LOC18040911/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18041814/LOC18042520/LOC18041202/LOC18040403/LOC18040363/LOC18040453/LOC18040111/LOC18039876/LOC18038441/LOC18036838/LOC18035923/LOC18035834/LOC18036678/LOC18036699/LOC18036416/LOC18036422/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036901/LOC18033714/LOC18034033/LOC18035202/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18031315/LOC18031740/LOC18052121/LOC18052997/LOC18052044/LOC18049872/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18033040",80
"GO:0016798","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","75/1414","281/9150",6.18538344648809e-07,3.65968520583879e-05,3.39653512061539e-05,"LOC18054861/LOC18054218/LOC18055908/LOC18054143/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18050517/LOC18051326/LOC18050636/LOC18048123/LOC18048292/LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18048213/LOC18047842/LOC18047601/LOC18046909/LOC18047440/LOC18049816/LOC18044365/LOC18043997/LOC18044657/LOC18043266/LOC18044659/LOC18043267/LOC18041545/LOC18041518/LOC18041937/LOC18041502/LOC18042730/LOC18042440/LOC18040789/LOC18042626/LOC18041832/LOC18038435/LOC18038468/LOC18037118/LOC18036428/LOC18037713/LOC18037502/LOC18037093/LOC18037745/LOC18036645/LOC18036114/LOC18037571/LOC18035691/LOC18034517/LOC18034941/LOC18035546/LOC18035112/LOC18034912/LOC18035532/LOC18035005/LOC18031298/LOC18031389/LOC18032416/LOC18032019/LOC18031437/LOC18051079/LOC18049033/LOC18047845/LOC18047848/LOC18041898",75
"GO:0020037","MF","GO:0020037","heme binding","76/1414","288/9150",8.43572036113294e-07,4.27811532600313e-05,3.97049695193174e-05,"LOC18055116/LOC18054620/LOC18052500/LOC18052501/LOC18052503/LOC18053375/LOC18053376/LOC18052870/LOC18050706/LOC18048646/LOC18047714/LOC18048256/LOC18048579/LOC18048151/LOC18048154/LOC18049866/LOC18049870/LOC18049875/LOC18046042/LOC18046843/LOC18045476/LOC18045385/LOC18045387/LOC18044431/LOC18044432/LOC18044644/LOC18045507/LOC18044582/LOC18044579/LOC18045695/LOC18043188/LOC18040911/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18041814/LOC18042520/LOC18040403/LOC18040363/LOC18040453/LOC18040111/LOC18039876/LOC18038441/LOC18036838/LOC18035923/LOC18035834/LOC18036678/LOC18036699/LOC18036416/LOC18036422/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036901/LOC18033714/LOC18034033/LOC18035202/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18031315/LOC18031740/LOC18052121/LOC18052997/LOC18052044/LOC18049872/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18033040",76
"GO:0004497","MF","GO:0004497","monooxygenase activity","65/1414","236/9150",1.06937243006051e-06,4.7453401583935e-05,4.40412592906498e-05,"LOC18055116/LOC18054633/LOC18054620/LOC18053375/LOC18053376/LOC18052870/LOC18050706/LOC18048646/LOC18047714/LOC18048256/LOC18048579/LOC18048151/LOC18048154/LOC18049866/LOC18049870/LOC18049875/LOC18046843/LOC18045827/LOC18048164/LOC18045385/LOC18044431/LOC18044432/LOC18045507/LOC18044582/LOC18044579/LOC18045695/LOC18043188/LOC18040911/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18040403/LOC18040363/LOC18040453/LOC18041837/LOC18039876/LOC18038441/LOC18036838/LOC18035923/LOC18035834/LOC18036416/LOC18036422/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036901/LOC18034033/LOC18035202/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18031315/LOC18052121/LOC18052044/LOC18049872/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18033040",65
"GO:0005506","MF","GO:0005506","iron ion binding","72/1414","272/9150",1.45009217397074e-06,5.18938816519163e-05,4.81624461291321e-05,"LOC18056154/LOC18055116/LOC18054620/LOC18055362/LOC18053375/LOC18053376/LOC18052870/LOC18050706/LOC18048646/LOC18047714/LOC18048256/LOC18048579/LOC18048151/LOC18048154/LOC18049866/LOC18049870/LOC18049875/LOC18046042/LOC18046843/LOC18044751/LOC18045385/LOC18045387/LOC18044431/LOC18044432/LOC18044644/LOC18045507/LOC18044582/LOC18044579/LOC18045695/LOC18043188/LOC18040911/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18040403/LOC18040363/LOC18040453/LOC18039129/LOC18039876/LOC18038441/LOC18036838/LOC18035923/LOC18035834/LOC18036416/LOC18036422/LOC18035822/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036901/LOC18034033/LOC18035202/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18032316/LOC18032986/LOC18031315/LOC18052121/LOC18052044/LOC18049872/LOC18049734/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18033040",72
"GO:0016799","MF","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","17/1414","33/9150",1.46179948315257e-06,5.18938816519163e-05,4.81624461291321e-05,"LOC18051326/LOC18047119/LOC18048466/LOC18045946/LOC18048543/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18047673/LOC18048108/LOC18047675/LOC18047125/LOC18048213/LOC18047601/LOC18044365/LOC18049033",17
"GO:0016705","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","72/1414","273/9150",1.67955076775328e-06,5.42036838684015e-05,5.03061617518448e-05,"LOC18055116/LOC18054633/LOC18054620/LOC18053012/LOC18053375/LOC18053376/LOC18052870/LOC18050706/LOC18048646/LOC18047714/LOC18048256/LOC18048579/LOC18048151/LOC18048154/LOC18049866/LOC18049870/LOC18049875/LOC18046042/LOC18046843/LOC18045827/LOC18048164/LOC18045385/LOC18045387/LOC18044431/LOC18044432/LOC18044644/LOC18045507/LOC18044582/LOC18044579/LOC18045695/LOC18043188/LOC18040911/LOC18043050/LOC18040739/LOC18041363/LOC18042868/LOC18041531/LOC18042779/LOC18042767/LOC18042892/LOC18040403/LOC18040363/LOC18040453/LOC18041837/LOC18039876/LOC18038441/LOC18036838/LOC18035923/LOC18035834/LOC18036416/LOC18036422/LOC18036008/LOC18036030/LOC18037857/LOC18037858/LOC18036901/LOC18034033/LOC18035202/LOC18035229/LOC18035278/LOC18033809/LOC18033733/LOC18032316/LOC18031315/LOC18052121/LOC18052044/LOC18049872/LOC18044098/LOC18037886/LOC18037055/LOC18034674/LOC18033040",72
"GO:0071949","MF","GO:0071949","FAD binding","23/1414","71/9150",0.000272771215262856,0.0080694817848595,0.00748924476993632,"LOC18054041/LOC18055306/LOC18051434/LOC18051742/LOC18051422/LOC18051429/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18037601/LOC18035870/LOC18036066/LOC18035066/LOC18051433",23
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","58/1414","244/9150",0.000376163514751716,0.0102721575182199,0.00953353685160218,"LOC18054861/LOC18054218/LOC18055908/LOC18054143/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18050517/LOC18050636/LOC18048123/LOC18048292/LOC18047842/LOC18046909/LOC18047440/LOC18049816/LOC18043997/LOC18044657/LOC18043266/LOC18044659/LOC18043267/LOC18041545/LOC18041518/LOC18041937/LOC18041502/LOC18042730/LOC18042440/LOC18040789/LOC18042626/LOC18041832/LOC18038435/LOC18038468/LOC18037118/LOC18036428/LOC18037713/LOC18037502/LOC18037093/LOC18037745/LOC18036645/LOC18036114/LOC18037571/LOC18035691/LOC18034517/LOC18034941/LOC18035546/LOC18035112/LOC18034912/LOC18035532/LOC18035005/LOC18031298/LOC18031389/LOC18032416/LOC18032019/LOC18031437/LOC18051079/LOC18047845/LOC18047848/LOC18041898",58
"GO:0004568","MF","GO:0004568","chitinase activity","7/1414","12/9150",0.000801793833264385,0.0203312007720612,0.0188692834444927,"LOC18047842/LOC18049816/LOC18037118/LOC18034517/LOC18031389/LOC18047845/LOC18047848",7
"GO:0008017","MF","GO:0008017","microtubule binding","18/1414","56/9150",0.00135588752882106,0.0304489721654472,0.028259535323306,"LOC18055901/LOC18055273/LOC18055925/LOC18052839/LOC18051772/LOC18050634/LOC18048307/LOC18048223/LOC18046890/LOC18045232/LOC18039529/LOC18039021/LOC18035782/LOC18037096/LOC18034779/LOC18032371/LOC18033169/LOC18033085",18
"GO:0043565","MF","GO:0043565","sequence-specific DNA binding","46/1414","193/9150",0.00137234804125959,0.0304489721654472,0.028259535323306,"LOC18053739/LOC18053740/LOC18055483/LOC18055206/LOC18055749/LOC18052434/LOC18050472/LOC18049853/LOC18046431/LOC18048194/LOC18047493/LOC18050127/LOC18049953/LOC18049825/LOC18043604/LOC18045437/LOC18043671/LOC18043295/LOC18043901/LOC18045541/LOC18040837/LOC18040840/LOC18040890/LOC18041974/LOC18038669/LOC18039326/LOC18038584/LOC18038027/LOC18038707/LOC18037396/LOC18036727/LOC18037266/LOC18037715/LOC18035015/LOC18034904/LOC18031534/LOC18032647/LOC18032042/LOC18033416/LOC18031489/LOC18054985/LOC18052986/LOC18053515/LOC18046597/LOC18037074/LOC18033513",46
"GO:0008194","MF","GO:0008194","UDP-glycosyltransferase activity","44/1414","184/9150",0.00160904858931573,0.0336007205415931,0.0311846568703295,"LOC18055189/LOC18053866/LOC18052072/LOC18052073/LOC18052075/LOC18052829/LOC18050855/LOC18053215/LOC18049191/LOC18049189/LOC18049190/LOC18049696/LOC18048770/LOC18048055/LOC18048054/LOC18049131/LOC18050333/LOC18044892/LOC18044891/LOC18045452/LOC18044188/LOC18042131/LOC18040880/LOC18041033/LOC18038370/LOC18037956/LOC18039246/LOC18039260/LOC18038593/LOC18038613/LOC18037448/LOC18036876/LOC18036254/LOC18037288/LOC18037360/LOC18034553/LOC18035159/LOC18035379/LOC18034430/LOC18031271/LOC18032223/LOC18032618/LOC18033290/LOC18049193",44
"GO:0016762","MF","GO:0016762","xyloglucan:xyloglucosyl transferase activity","10/1414","24/9150",0.00184272854558596,0.0363427018712787,0.0337294757174507,"LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18043997/LOC18041518/LOC18037502/LOC18035691",10
"GO:0003700","MF","GO:0003700","DNA-binding transcription factor activity","75/1414","355/9150",0.0022751258730648,0.0425089307862108,0.0394523212337553,"LOC18053739/LOC18053740/LOC18053793/LOC18054676/LOC18054790/LOC18054083/LOC18055206/LOC18055376/LOC18055749/LOC18050561/LOC18053485/LOC18052434/LOC18053406/LOC18050472/LOC18049853/LOC18046431/LOC18046095/LOC18049967/LOC18048194/LOC18046652/LOC18050342/LOC18047855/LOC18047866/LOC18047704/LOC18047493/LOC18050127/LOC18049825/LOC18047086/LOC18047090/LOC18048655/LOC18047942/LOC18043604/LOC18044550/LOC18045437/LOC18043671/LOC18043295/LOC18044248/LOC18044217/LOC18043901/LOC18045496/LOC18043974/LOC18045541/LOC18040837/LOC18043042/LOC18040774/LOC18041603/LOC18040890/LOC18041974/LOC18039165/LOC18038669/LOC18039326/LOC18038027/LOC18038707/LOC18036727/LOC18037266/LOC18036823/LOC18035784/LOC18037715/LOC18031465/LOC18032042/LOC18031431/LOC18031355/LOC18031356/LOC18033409/LOC18033416/LOC18031489/LOC18054985/LOC18052986/LOC18053515/LOC18046597/LOC18046782/LOC18037074/LOC18035271/LOC18031430/LOC18033513",75
